CountryNum,StateNum,Year,AOU,SpeciesTotal
124,79,1973,540,2
124,79,1975,540,6
124,79,1982,540,1
124,79,1984,540,4
124,79,1987,540,1
124,79,1973,540,1
124,79,1975,540,1
124,79,1976,540,3
124,79,1977,540,4
124,79,1978,540,8
124,79,1972,540,2
124,79,1973,540,8
124,79,1975,540,5
124,79,1977,540,3
124,79,1978,540,1
124,79,1979,540,7
124,79,1980,540,4
124,79,1970,540,4
124,79,1971,540,10
124,79,1972,540,7
124,79,1973,540,5
124,79,1974,540,6
124,79,1975,540,10
124,79,1976,540,52
124,79,1977,540,2
124,79,1978,540,9
124,79,1979,540,11
124,79,1980,540,2
124,79,1981,540,7
124,79,1982,540,6
124,79,1983,540,59
124,79,1984,540,11
124,79,1985,540,4
124,79,1986,540,51
124,79,1987,540,60
124,79,1988,540,30
124,79,1989,540,48
124,79,1990,540,41
124,79,1991,540,6
124,79,1992,540,4
124,79,1993,540,5
124,79,1994,540,14
124,79,1995,540,22
124,79,1996,540,15
124,79,1997,540,27
124,79,1998,540,6
124,79,1999,540,3
124,79,2000,540,53
124,79,2001,540,1
124,79,2002,540,9
124,79,2003,540,16
124,79,2004,540,29
124,79,2005,540,119
124,79,2006,540,34
124,79,2014,540,20
124,79,2015,540,19
124,79,1969,540,120
124,79,1970,540,84
124,79,1971,540,67
124,79,1972,540,140
124,79,1973,540,157
124,79,1974,540,112
124,79,1975,540,131
124,79,1976,540,31
124,79,1977,540,60
124,79,1978,540,34
124,79,1979,540,128
124,79,1980,540,68
124,79,1981,540,38
124,79,1982,540,76
124,79,1983,540,62
124,79,1984,540,57
124,79,1985,540,255
124,79,1986,540,75
124,79,1987,540,57
124,79,1989,540,64
124,79,1990,540,101
124,79,1991,540,72
124,79,1992,540,28
124,79,1993,540,146
124,79,1994,540,86
124,79,1995,540,42
124,79,1996,540,21
124,79,1997,540,43
124,79,1999,540,16
124,79,2000,540,72
124,79,2001,540,14
124,79,2003,540,6
124,79,2004,540,15
124,79,2005,540,17
124,79,2006,540,101
124,79,2007,540,46
124,79,2008,540,63
124,79,2009,540,71
124,79,2010,540,51
124,79,2011,540,9
124,79,1972,540,1
124,79,1973,540,1
124,79,1974,540,2
124,79,1975,540,2
124,79,1976,540,6
124,79,1977,540,8
124,79,1980,540,4
124,79,1983,540,1
124,79,1986,540,12
124,79,1987,540,4
124,79,1988,540,6
124,79,1989,540,6
124,79,1990,540,17
124,79,1991,540,28
124,79,1992,540,2
124,79,1993,540,10
124,79,1994,540,1
124,79,1995,540,17
124,79,1996,540,2
124,79,1997,540,3
124,79,1998,540,3
124,79,1999,540,5
124,79,2000,540,6
124,79,2001,540,1
124,79,2002,540,2
124,79,2005,540,1
124,79,2006,540,9
124,79,2008,540,1
124,79,2009,540,4
124,79,2014,540,4
124,79,2015,540,5
124,79,2016,540,1
124,79,2018,540,5
124,79,1979,540,10
124,79,1985,540,2
124,79,1986,540,1
124,79,1987,540,25
124,79,1989,540,12
124,79,1990,540,4
124,79,1985,540,1
124,79,1975,540,2
124,79,1977,540,4
124,79,1980,540,2
124,79,1983,540,4
124,79,1984,540,3
124,79,1985,540,14
124,79,1986,540,3
124,79,1987,540,3
124,79,1988,540,1
124,79,1989,540,1
124,79,1990,540,3
124,79,1994,540,1
124,79,1995,540,2
124,79,1997,540,1
124,79,1998,540,1
124,79,1999,540,3
124,79,2004,540,7
124,79,2016,540,4
124,79,2017,540,2
124,79,2018,540,1
124,79,1981,540,6
124,79,1982,540,7
124,79,1997,540,11
124,79,2009,540,1
124,79,2011,540,1
124,79,1979,540,4
124,79,1981,540,28
124,79,1982,540,2
124,79,1983,540,17
124,79,1984,540,32
124,79,1985,540,6
124,79,1987,540,3
124,79,1989,540,12
124,79,1992,540,4
124,79,1993,540,3
124,79,1997,540,1
124,79,2001,540,6
124,79,2002,540,12
124,79,2004,540,50
124,79,2005,540,2
124,79,2006,540,1
124,79,2007,540,3
124,79,2008,540,5
124,79,2009,540,1
124,79,2017,540,6
124,79,2003,540,3
124,79,2011,540,4
124,79,2013,540,4
124,79,2018,540,1
124,79,1995,540,10
124,79,1996,540,5
124,79,1997,540,40
124,79,1998,540,23
124,79,1999,540,115
124,79,2000,540,37
124,79,2001,540,19
124,79,2002,540,43
124,79,2010,540,17
124,79,2013,540,46
124,79,2014,540,1
124,79,2015,540,30
124,79,2017,540,9
124,79,2018,540,1
124,79,1994,540,1
124,79,1996,540,1
124,79,2001,540,1
124,79,2018,540,29
124,79,1971,540,2
124,79,1972,540,1
124,79,1973,540,8
124,79,2011,540,34
124,79,2012,540,31
124,79,2013,540,39
124,79,2017,540,7
124,79,1992,540,120
124,79,1993,540,5
124,79,1994,540,1
124,79,1995,540,6
124,79,1996,540,6
124,79,1997,540,4
124,79,1998,540,10
124,79,2000,540,13
124,79,2001,540,8
124,79,2002,540,22
124,79,2003,540,4
124,79,2004,540,18
124,79,2005,540,17
124,79,2006,540,14
124,79,2008,540,15
124,79,2009,540,33
124,79,2012,540,8
124,79,2014,540,2
124,79,2015,540,2
124,79,2017,540,5
124,79,2018,540,1
124,79,2008,540,4
124,79,2009,540,3
124,79,2010,540,2
124,79,2012,540,3
124,79,2014,540,2
124,79,2017,540,8
124,79,2018,540,1
124,79,1998,540,3
124,79,1999,540,7
124,79,2000,540,5
124,79,2001,540,2
124,79,2002,540,21
124,79,2003,540,7
124,79,2005,540,2
124,79,2006,540,2
124,79,1992,540,5
124,79,1993,540,9
124,79,1994,540,36
124,79,1995,540,5
124,79,1996,540,5
124,79,1999,540,2
124,79,2003,540,2
124,79,2004,540,11
124,79,2005,540,4
124,79,2006,540,9
124,79,2007,540,2
124,79,2009,540,4
124,79,2018,540,3
124,79,1997,540,4
124,79,1999,540,1
124,79,2000,540,1
124,79,2001,540,1
124,79,2004,540,26
124,79,2006,540,6
124,79,2008,540,2
124,79,2009,540,5
124,79,2010,540,4
124,79,2012,540,2
124,79,2013,540,30
124,79,2014,540,43
124,79,2015,540,14
124,79,2016,540,20
124,79,2017,540,15
124,79,2018,540,2
124,79,1989,540,3
124,79,1992,540,1
124,79,2007,540,1
124,79,2013,540,1
124,79,2016,540,1
124,79,2017,540,15
124,79,1993,540,4
124,79,2013,540,1
124,79,2014,540,1
124,79,1990,540,53
124,79,1995,540,17
124,79,2006,540,6
124,79,2007,540,1
124,79,1987,540,30
124,79,1993,540,35
124,79,1994,540,11
124,79,1997,540,8
124,79,1998,540,4
124,79,2000,540,4
124,79,2001,540,3
124,79,2002,540,4
124,79,2003,540,3
124,79,2004,540,6
124,79,2006,540,13
124,79,2009,540,4
124,79,2010,540,1
124,79,2014,540,4
124,79,2016,540,1
124,79,2017,540,4
124,79,2018,540,1
124,79,1992,540,1
124,79,1994,540,2
124,79,2009,540,7
124,79,2010,540,4
124,79,2012,540,1
124,79,2008,540,1
124,79,1988,540,2
124,79,1989,540,7
124,79,1990,540,1
124,79,1992,540,1
124,79,2018,540,3
124,79,2013,540,1
124,79,2014,540,3
124,79,2015,540,6
124,79,2017,540,3
124,79,2009,540,6
124,79,2012,540,1
124,79,2018,540,6
124,79,1989,540,1
124,79,1992,540,32
124,79,1993,540,2
124,79,1995,540,1
124,79,1996,540,5
124,79,1997,540,1
124,79,1999,540,3
124,79,2000,540,4
124,79,2004,540,4
124,79,2005,540,68
124,79,2008,540,5
124,79,2009,540,6
124,79,2013,540,3
124,79,2014,540,3
124,79,2016,540,6
124,79,2018,540,9
124,79,1989,540,1
124,79,1990,540,7
124,79,1992,540,13
124,79,1994,540,4
124,79,1995,540,3
124,79,1997,540,1
124,79,2009,540,1
124,79,1991,540,9
124,79,1996,540,1
124,79,1998,540,1
124,79,1999,540,10
124,79,2000,540,3
124,79,2003,540,6
124,79,2004,540,2
124,79,2005,540,1
124,79,2006,540,1
124,79,1999,540,11
124,79,2000,540,33
124,79,1999,540,2
124,79,2000,540,16
124,79,2008,540,11
124,79,1990,540,1
124,79,1991,540,2
124,79,1993,540,1
124,79,1996,540,3
124,79,2000,540,1
124,79,2003,540,3
124,79,2004,540,2
124,79,2007,540,3
124,79,2008,540,21
124,79,2009,540,2
124,79,2011,540,3
124,79,1989,540,6
124,79,1990,540,10
124,79,1991,540,45
124,79,1992,540,10
124,79,1994,540,10
124,79,1995,540,5
124,79,1996,540,7
124,79,1997,540,22
124,79,1998,540,2
124,79,1999,540,2
124,79,2000,540,1
124,79,2003,540,1
124,79,2004,540,24
124,79,2005,540,125
124,79,2006,540,23
124,79,1987,540,1
124,79,1995,540,4
124,79,1999,540,11
124,79,2000,540,3
124,79,2001,540,2
124,79,2002,540,2
124,79,2004,540,4
124,79,2005,540,5
124,79,2006,540,2
124,79,2007,540,3
124,79,2009,540,2
124,79,2010,540,28
124,79,2011,540,49
124,79,2012,540,108
124,79,2013,540,2
124,79,2014,540,5
124,79,2015,540,30
124,79,2016,540,13
124,79,2017,540,2
124,79,1994,540,6
124,79,1996,540,1
124,79,1998,540,1
124,79,1999,540,1
124,79,2007,540,1
124,79,2016,540,1
124,79,2017,540,1
124,79,1999,540,3
124,79,1977,540,48
124,79,1978,540,28
124,79,1979,540,213
124,79,1980,540,15
124,79,1981,540,211
124,79,1982,540,20
124,79,1983,540,84
124,79,1984,540,136
124,79,1985,540,84
124,79,1987,540,118
124,79,1994,540,1
124,79,1999,540,2
124,79,2000,540,22
124,79,2001,540,3
124,79,2005,540,117
124,79,2007,540,4
124,79,2010,540,1
124,79,2011,540,8
124,79,2012,540,1
124,79,2014,540,2
124,79,2001,540,4
124,79,2007,540,1
124,79,2014,540,4
124,79,1999,540,22
124,79,2000,540,21
124,79,2010,540,7
124,79,2012,540,2
124,79,2013,540,2
124,79,1992,540,1
124,79,1996,540,7
124,79,2004,540,2
124,79,2006,540,1
124,79,2007,540,1
124,79,2008,540,5
124,79,2009,540,1
124,79,2010,540,3
124,79,1999,540,1
124,79,2000,540,2
124,79,2001,540,15
124,79,2002,540,7
124,79,2004,540,16
124,79,2005,540,9
124,79,2006,540,52
124,79,2008,540,4
124,79,2001,540,2
124,79,2011,540,1
124,79,1996,540,2
124,79,1997,540,1
124,79,2008,540,2
124,79,1992,540,1
124,79,1994,540,1
124,79,1995,540,2
124,79,1997,540,1
124,79,2015,540,34
124,79,2018,540,13
124,79,2016,540,21
124,79,2017,540,12
124,79,1992,540,4
124,79,1993,540,3
124,79,1994,540,2
124,79,1995,540,6
124,79,1997,540,8
124,79,1999,540,1
124,79,2000,540,3
124,79,2001,540,1
124,79,2003,540,1
124,79,2004,540,13
124,79,2005,540,3
124,79,2009,540,1
124,79,2012,540,19
124,79,2013,540,5
124,79,2016,540,25
124,79,2000,540,1
124,79,2005,540,42
124,79,2006,540,3
124,79,2007,540,5
124,79,2011,540,1
124,79,1989,540,6
124,79,1990,540,1
124,79,1996,540,3
124,79,1997,540,3
124,79,2000,540,2
124,79,2001,540,1
124,79,2001,540,1
124,79,2007,540,5
124,79,1995,540,2
124,79,1997,540,1
124,79,1998,540,9
124,79,2014,540,6
124,79,2015,540,2
124,79,2017,540,5
124,79,2003,540,10
124,79,2006,540,1
124,79,2014,540,11
124,79,2015,540,28
124,79,2017,540,8
124,79,2018,540,1
124,79,2012,540,2
124,79,1998,540,1
124,79,2001,540,6
124,79,2002,540,4
124,79,2005,540,4
124,79,2013,540,2
124,79,2014,540,1
124,79,2015,540,3
124,79,2016,540,2
124,79,2002,540,7
124,79,2005,540,1
124,79,2006,540,1
124,79,2018,540,2
124,79,1996,540,5
124,79,1998,540,1
124,79,2000,540,4
124,79,2004,540,42
124,79,2018,540,1
124,79,1996,540,12
124,79,2000,540,2
124,79,2002,540,1
124,79,2008,540,82
124,79,2010,540,27
124,79,2011,540,1
124,79,2013,540,8
124,79,2015,540,4
124,79,2016,540,6
124,79,2017,540,1
124,79,2018,540,4
124,43,1993,540,1
124,43,2007,540,4
